delta_ndvi,delta_ndwi,delta_sar,is_historical_flood,is_historical_drought,rainfall_mm,weather_flood_risk,weather_drought_risk,label
-0.07124254517969357,0.28766283536479675,-4.023801104101179,1,0,14.095928659392264,1,0,FLOOD
0.020103285188062408,0.2688356811899313,-2.4710515004563227,1,0,12.515296611933362,1,0,FLOOD
0.00792572346208513,0.5504243779098575,-3.0881411274867587,1,0,9.168542631814828,1,0,FLOOD
-0.06023046656744072,0.37937404490261384,-3.2227159227521947,1,0,10.142276846123709,1,0,FLOOD
-0.052366262247652506,0.5875775622924939,-4.264443004807306,1,0,10.636092210215102,1,0,FLOOD
-0.0005017571769063646,0.5323312748240802,-2.453099813783803,1,0,16.71427797766427,1,0,FLOOD
-0.09455066245520434,0.390371722525182,-3.057932183658627,1,0,15.703093195621202,1,0,FLOOD
0.06376403436104489,0.31002648866952254,-3.487941751864523,1,0,9.704065443467805,1,0,FLOOD
-0.015749095554553238,0.3817094618265843,-2.6952890447011533,1,0,7.491097026002757,1,0,FLOOD
-0.0019314196779333965,0.30795487911389763,-3.246459213621419,1,0,24.01529999275633,1,0,FLOOD
-0.004845036103892274,0.5227983355697531,-4.316752249385145,1,0,22.29349204305008,1,0,FLOOD
0.07470620816089851,0.6244941818045339,-3.324561141493392,1,0,8.022406711520643,1,0,FLOOD
0.08397661490593994,0.33177026375034496,-3.460997379010277,1,0,7.1506909545597015,1,0,FLOOD
0.04323115254472144,0.4266765239891288,-5.282291815930686,1,0,20.76903600407032,1,0,FLOOD
0.10224102041416475,0.31416954265561453,-3.789087263950585,1,0,13.31870323167045,1,0,FLOOD
0.03444770520394349,0.3234911038801429,-3.396826794008591,1,0,21.777604396596093,1,0,FLOOD
-0.0031637856728292772,0.6204926693967413,-2.5653714305323834,1,0,6.776133543092002,1,0,FLOOD
-0.017148196231523666,0.5536377332961213,-4.3226173240343595,1,0,16.06086029429065,1,0,FLOOD
0.09765975578514587,0.2835625076517768,-4.644097201416708,1,0,27.59263168614229,1,0,FLOOD
-0.0941300605114135,0.387321579319906,-3.885255880193451,1,0,19.613021096775775,1,0,FLOOD
-0.08366214659784572,0.284849114661361,-4.170899734199235,1,0,18.3387055379612,1,0,FLOOD
0.08239639812373512,0.3224440250109581,-2.778638706205809,1,0,19.04571375711741,1,0,FLOOD
0.055278684392514835,0.45514291381045074,-4.21544078691488,1,0,17.552996200527893,1,0,FLOOD
0.009341838571180821,0.3475129490296025,-4.683769983999889,1,0,8.853278849266415,1,0,FLOOD
0.04037460947843161,0.5810178388905677,-2.153650748178625,1,0,16.4472436853085,1,0,FLOOD
0.09346907224020382,0.38894737305094496,-4.982497128003626,1,0,11.84534057606207,1,0,FLOOD
-0.047268877164148855,0.39378926990389573,-3.1175908257126728,1,0,9.021117595250569,1,0,FLOOD
0.0898570429344211,0.42794674315985154,-1.8874098759029483,1,0,12.673250183207292,1,0,FLOOD
-0.08957495347856322,0.48451650466576385,-4.484882686524657,1,0,13.739910791377026,1,0,FLOOD
0.09625556177519022,0.5784011606939674,-2.374813508335219,1,0,12.054018734181339,1,0,FLOOD
0.10501187195882898,0.26943123780250255,-4.531772269374807,1,0,13.122075986214101,1,0,FLOOD
0.013425535309873626,0.40446423996093994,-3.024967197058794,1,0,12.437748928870217,1,0,FLOOD
0.06843801757348485,0.3374296020234804,-5.134744314717718,1,0,22.896947331299103,1,0,FLOOD
-0.015710892417189766,0.3545813664125066,-4.086507725504511,1,0,19.652218812344206,1,0,FLOOD
-0.06501909115067889,0.45121088064410175,-2.7155661839063283,1,0,16.44566368750777,1,0,FLOOD
0.00745202514174032,0.5248885040214626,-3.9070433530080813,1,0,4.720780242905372,1,0,FLOOD
-0.06262310629953358,0.4587473414294386,-4.372293937434096,1,0,21.070664738003504,1,0,FLOOD
-0.04312981314405321,0.4390790496917797,-2.599927373454499,1,0,7.668970934375857,1,0,FLOOD
-0.06855473646645435,0.3871388739839556,-3.581113550459719,1,0,11.013840477722527,1,0,FLOOD
0.05641153807781122,0.5083533121346491,-2.2719458433195947,1,0,6.121796412495135,1,0,FLOOD
0.014989379721614368,0.3660466819615306,-3.391967434836468,1,0,15.057808477581855,1,0,FLOOD
0.0654144739023375,0.3879571201806883,-4.7005255578448635,1,0,18.19728297922514,1,0,FLOOD
-0.006719493551308947,0.516150593159227,-2.1598451550098137,1,0,20.849333226561946,1,0,FLOOD
0.08692817735421719,0.4863065098449725,-3.310765562074672,1,0,9.661810051716888,1,0,FLOOD
-0.008564139669228003,0.28292907437532505,-3.058777215102627,1,0,17.889880583975252,1,0,FLOOD
0.025589919181301234,0.6043105872003255,-2.274527327459222,1,0,8.852588775455668,1,0,FLOOD
0.015485394024020984,0.3621214559030525,-3.6576181086647264,1,0,11.739515613614495,1,0,FLOOD
-0.08966886566179166,0.46686055359327866,-4.111557904519765,1,0,17.22322392989713,1,0,FLOOD
-0.0011309574971004946,0.34194952445825905,-2.9007243337839332,1,0,17.833717551863266,1,0,FLOOD
0.0036774938457701254,0.2231119379628122,-3.4924086817533118,1,0,12.837690310083575,1,0,FLOOD
-0.0698121674387139,0.3806986885924626,-2.8165162136019357,1,0,8.109026200886346,1,0,FLOOD
0.05869667459091529,0.42788402547213017,-3.9645165939067226,1,0,18.33800357583916,1,0,FLOOD
0.046246867009104214,0.5676611027322799,-2.425286827209053,1,0,18.81140355208564,1,0,FLOOD
0.08634213720533611,0.4305237307409174,-2.91420387206907,1,0,13.395590441060119,1,0,FLOOD
-0.034057570098705345,0.5095226520923329,-3.690629490893863,1,0,15.893886507686208,1,0,FLOOD
-0.033104763589909894,0.6116754190073407,-4.7177351217252985,1,0,13.137981925601945,1,0,FLOOD
0.010542253847712443,0.46070692044882633,-2.1440159594613992,1,0,9.33631812622875,1,0,FLOOD
0.0603756822283449,0.5898905408608233,-3.9553049463577232,1,0,8.422229349342068,1,0,FLOOD
0.07450495904504137,0.27330821073612915,-4.538743204829569,1,0,11.572198193207429,1,0,FLOOD
-0.0643103995593322,0.5015403921148627,-2.8024546645347392,1,0,5.634937219448879,1,0,FLOOD
-0.030951252877275195,0.31458970915317197,-2.4364108404644815,1,0,17.179538100229063,1,0,FLOOD
0.0019228910912500207,0.24606194851903104,-1.9412617188507395,1,0,20.36135723810813,1,0,FLOOD
-0.009381330858380587,0.49897002396018775,-2.565932268432192,1,0,12.97920992812447,1,0,FLOOD
-0.03464661056116009,0.6006997445603858,-4.902576335148551,1,0,5.916642304413723,1,0,FLOOD
-0.03445887121743635,0.45716076958031565,-3.0232940798663943,1,0,15.097527359951263,1,0,FLOOD
-0.05092397520795603,0.5154778267115538,-3.9202521435787707,1,0,17.940408358531265,1,0,FLOOD
0.0918078941805825,0.5762991142473256,-3.1119427540798186,1,0,15.611480184127954,1,0,FLOOD
-0.0634320886689664,0.37070346439798396,-1.9610250495067962,1,0,22.444238863830147,1,0,FLOOD
0.009779697327841147,0.4679695788711323,-2.7029068992580134,1,0,21.52217963077265,1,0,FLOOD
-0.043044896302798404,0.5332844578478755,-3.9245872731116265,1,0,7.293126087488145,1,0,FLOOD
-0.019984179877621154,0.2568365689757542,-3.9760342899595127,1,0,15.12777955776708,1,0,FLOOD
-0.09054036051398945,0.4630297518001191,-2.74627947125738,1,0,13.053522250673351,1,0,FLOOD
0.0909187332781286,0.5355718697848086,-2.953894886235601,1,0,12.125740314396067,1,0,FLOOD
-0.07650129084509365,0.5803170072888126,-3.3874873265683045,1,0,16.425045696809075,1,0,FLOOD
-0.0021556014602779317,0.3499603612249254,-3.4855966030109897,1,0,5.9729477903395045,1,0,FLOOD
0.023462447622632263,0.5184095844890938,-2.7228287121025803,1,0,21.15705711061651,1,0,FLOOD
0.03126871710267551,0.3663323999771066,-3.318730518929491,1,0,13.653610534180094,1,0,FLOOD
0.08002152074311833,0.4566288652526167,-4.729512365086229,1,0,14.497921438119853,1,0,FLOOD
-0.06536604978452439,0.5304358891938907,-3.7117060362327496,1,0,19.925781644669133,1,0,FLOOD
-0.018171469738814346,0.3176192043702458,-3.258574697174418,1,0,9.256133694918212,1,0,FLOOD
0.04334074509596335,0.4029637831707184,-1.9640938488594821,1,0,6.615111341285651,1,0,FLOOD
0.020097702597166592,0.3179324383271683,-3.1792026147090846,1,0,23.185431240776964,1,0,FLOOD
-0.03988921482671539,0.4862309836644217,-5.359648701180021,1,0,21.2060624909403,1,0,FLOOD
0.0827542444716839,0.3083751418394751,-3.7383608886397064,1,0,5.535369815190804,1,0,FLOOD
-0.029678627552831422,0.38456822078192615,-4.042645341017909,1,0,5.504658093700952,1,0,FLOOD
-0.04833864090840799,0.3032720092313111,-2.6882546305206634,1,0,11.569391949151912,1,0,FLOOD
0.009471920568655558,0.3340221471132827,-2.84627540740299,1,0,24.478972384026783,1,0,FLOOD
-0.03272476624971507,0.2847449752410149,-2.7626722762412,1,0,13.436276501013726,1,0,FLOOD
-0.01332937445006481,0.5455897786379498,-4.0569798764514555,1,0,4.97222506407834,1,0,FLOOD
0.05099704077508615,0.2977803138853098,-2.1811083498566703,1,0,9.90942109750785,1,0,FLOOD
-0.017202850471527267,0.4827295265447696,-2.8226084274144045,1,0,26.19940146539415,1,0,FLOOD
0.09544856342062621,0.3602714114541441,-3.6934863637616293,1,0,22.051823219616683,1,0,FLOOD
0.06124159748956367,0.48304249796454557,-5.490633328675163,1,0,11.58696174945969,1,0,FLOOD
-0.05190594027515602,0.34161658180669946,-4.943018722678752,1,0,12.16931184033025,1,0,FLOOD
0.0875438259874683,0.5374554222603679,-2.107702370438341,1,0,7.901232492951215,1,0,FLOOD
-0.01996853178499779,0.4489389520357821,-3.3402137600455846,1,0,21.341083814709872,1,0,FLOOD
-0.023554703820397222,0.49492194150833063,-4.2976446015436,1,0,8.762874892950679,1,0,FLOOD
0.08036172125759995,0.4926132691365156,-5.515784888700277,1,0,11.338408394675094,1,0,FLOOD
-0.051620217858468244,0.4893069587056399,-4.557401157062438,1,0,8.729031457900735,1,0,FLOOD
-0.06201770859556115,0.34662651748568013,-2.5365550307836675,1,0,10.532077610201625,1,0,FLOOD
0.04619561443315424,0.6063597613055287,-3.7592200457767073,1,0,14.010940682590633,1,0,FLOOD
0.04807324340692421,0.42798271594067316,-2.99206500369751,1,0,22.974026679279763,1,0,FLOOD
0.0518766506225396,0.6148095851661834,-4.077844016465401,1,0,6.854743015920127,1,0,FLOOD
0.10187489657881844,0.5316882763021787,-3.2405739017373025,1,0,14.560273146687429,1,0,FLOOD
0.10440944140993827,0.5827016575485904,-2.3132600088443516,1,0,11.34308513468514,1,0,FLOOD
0.03752971214538696,0.4903412647323769,-2.4437415690531963,1,0,22.66531198719835,1,0,FLOOD
0.07975723971120871,0.5347253293428057,-2.886491278302876,1,0,16.22491992484407,1,0,FLOOD
0.019839518086165065,0.33396525492260243,-2.3723715207544984,1,0,25.163609951949866,1,0,FLOOD
-0.1013046097551931,0.5901056631167599,-2.257252084979918,1,0,12.399101722867309,1,0,FLOOD
-0.021094270567522957,0.4046963271863007,-4.675285002788205,1,0,19.813250478811245,1,0,FLOOD
-0.06163084835234603,0.6710498273441143,-3.0256307658274917,1,0,21.932352851122957,1,0,FLOOD
0.04742252332987837,0.287067315625371,-3.663840998396432,1,0,15.987208272139608,1,0,FLOOD
0.08582711499303354,0.5182014538015681,-2.1402358229957676,1,0,17.08986611434973,1,0,FLOOD
-0.08801526327527609,0.23869623095206996,-4.604687433002969,1,0,19.262991262062258,1,0,FLOOD
0.08552375417236854,0.383916929218095,-2.5314540186026684,1,0,23.762591512328306,1,0,FLOOD
-0.05094152435419291,0.27004643475205115,-2.5075329570540688,1,0,18.26025790696903,1,0,FLOOD
-0.07513142320450385,0.44278552524830217,-4.38744092170155,1,0,12.891793772363638,1,0,FLOOD
-0.014299357847588814,0.451486184570636,-2.9531578280873183,1,0,8.639778301197335,1,0,FLOOD
-0.060666178660439364,0.5135151223469828,-3.0847141020433213,1,0,7.516661979000057,1,0,FLOOD
-0.03812847274825571,0.3761534085478955,-4.347012896945993,1,0,10.291417784616256,1,0,FLOOD
-0.06566246477058879,0.44739179082131225,-3.121007497422488,1,0,21.483459331821123,1,0,FLOOD
-0.03286569743132688,0.37401117749442536,-4.129489950709452,1,0,15.915281786714743,1,0,FLOOD
0.036066629170766876,0.37661056317126984,-2.1182126439134774,1,0,14.535747889979925,1,0,FLOOD
0.030402825878569916,0.47716174211774764,-4.13555179751683,1,0,20.098275158685507,1,0,FLOOD
0.04336336237263651,0.4368014544738426,-4.62876281868418,1,0,13.685317968637781,1,0,FLOOD
0.09852005589114063,0.5257877882438673,-3.1045382044444203,1,0,9.58061107969248,1,0,FLOOD
-0.08038641925130781,0.26297920518121676,-2.154872883649634,1,0,24.477785914695662,1,0,FLOOD
0.026518847282566385,0.44493510200117736,-3.0965868334625735,1,0,12.064054239957024,1,0,FLOOD
0.026255340828322236,0.44827665111371345,-3.39057094673119,1,0,12.39391111213122,1,0,FLOOD
-0.03486610348903447,0.33393216011473675,-3.2076613273965764,1,0,16.243925197754248,1,0,FLOOD
-0.022347383250276732,0.5268291735977769,-3.548815631499933,1,0,21.938809150268703,1,0,FLOOD
0.02297189722944889,0.27456810216584326,-3.816180188622693,1,0,10.207390498310062,1,0,FLOOD
0.09858412275861893,0.5675447049950285,-2.818300330477588,1,0,26.45441287199558,1,0,FLOOD
0.07747838783937094,0.48729553150460597,-4.605299679084028,1,0,5.432569114776966,1,0,FLOOD
-0.09429705406426471,0.2409946113203345,-1.8910289278399761,1,0,6.402288769140533,1,0,FLOOD
0.03162600812488847,0.575938365218104,-2.6432761984069932,1,0,5.486003968923647,1,0,FLOOD
-0.011159507436443,0.5862247258326063,-5.306445872081644,1,0,27.8662446059505,1,0,FLOOD
0.03531195523833411,0.333557193310216,-3.656352300305363,1,0,13.11754901447247,1,0,FLOOD
-0.04919358571376197,0.35344520314006833,-4.353880604619177,1,0,16.34818711281436,1,0,FLOOD
-0.05607561761221714,0.2966097224400063,-4.100425868116501,1,0,8.513200826846274,1,0,FLOOD
-0.024890870782811964,0.4542649399288591,-2.211025768465192,1,0,27.223724072644576,1,0,FLOOD
-0.03562044899878599,0.29487318773345245,-1.7828546930695686,1,0,11.548188589841851,1,0,FLOOD
-0.03518303068504109,0.24644675637272956,-3.3765662619442187,1,0,6.232172731728762,1,0,FLOOD
-0.06781670568241484,0.6586480122489567,-2.608717516919554,1,0,19.446772577689526,1,0,FLOOD
0.05103993205421155,0.3666036310132782,-4.66295243305512,1,0,24.112445908692877,1,0,FLOOD
0.02449940929443859,0.5616112064716924,-3.4071875398466562,1,0,13.915327445264213,1,0,FLOOD
0.09372931999870115,0.3267903550368684,-3.8203320682847646,1,0,14.912365027408981,1,0,FLOOD
-0.06715175679516329,0.4195605006759823,-3.8403745461998637,1,0,14.998130371833597,1,0,FLOOD
0.013829422309954865,0.5841143884015301,-2.4168955132334986,1,0,16.06366328814643,1,0,FLOOD
-0.054595625176080055,0.333265649868995,-2.405512950308424,1,0,7.034890943274987,1,0,FLOOD
-0.03219329298653308,0.6517614603681716,-2.968548968021206,1,0,7.64389224059083,1,0,FLOOD
-0.07206964969121027,0.37296923534879356,-3.018794107320728,1,0,14.328493520067928,1,0,FLOOD
0.07449077099111154,0.2872155060714845,-4.488331838850269,1,0,24.833124176449175,1,0,FLOOD
-0.01397799587869857,0.5277031032261501,-3.485674305160935,1,0,19.16309661248841,1,0,FLOOD
0.0030981509669822083,0.2580355737221946,-3.365059379459112,1,0,20.913197457679537,1,0,FLOOD
0.07137095614048776,0.3984370797443053,-3.553573173576211,1,0,11.744655279924931,1,0,FLOOD
-0.07504307508354774,0.3532338201656886,-3.4137123345539813,1,0,15.173236646963064,1,0,FLOOD
-0.05687845580118729,0.48681185562370605,-2.5760057751977015,1,0,7.4539523477447585,1,0,FLOOD
0.04998286410799801,0.6381902843712901,-3.8250708253947305,1,0,14.274623689828449,1,0,FLOOD
-0.011495448381925568,0.3724031180600651,-4.104385836546975,1,0,13.279486492660354,1,0,FLOOD
-0.011091049654580075,0.3158484792520366,-2.825583296636998,1,0,22.296804952822505,1,0,FLOOD
0.02449011672470562,0.4312118074974733,-2.3451913459006044,1,0,14.774308240350676,1,0,FLOOD
0.06237740129199126,0.5035942075030397,-2.413024534595511,1,0,19.624342475816256,1,0,FLOOD
-0.0374646270344398,0.4320981578743784,-5.284791661935677,1,0,19.661713227256165,1,0,FLOOD
0.02026477423600351,0.30387723763172797,-2.143051764969857,1,0,9.213909390617726,1,0,FLOOD
-0.003117989027526849,0.30306785271824765,-4.986979851655935,1,0,13.808921187732654,1,0,FLOOD
-0.013589948209007975,0.35850913422221703,-2.62906935104601,1,0,21.714443156261364,1,0,FLOOD
-0.026404846447212946,0.4127742396187161,-3.5479965777204825,1,0,23.391627492354395,1,0,FLOOD
-0.058590986551346355,0.5104869010227129,-3.6385208169523833,1,0,17.32918513094073,1,0,FLOOD
-0.07389495240085742,0.2621825815169235,-3.24700284873021,1,0,11.132534522244898,1,0,FLOOD
0.04069708185240951,0.30044019819274864,-1.9443462348165081,1,0,9.506789698940468,1,0,FLOOD
-0.08540138932055912,0.46567266096945503,-3.7160073975889,1,0,7.899296723749405,1,0,FLOOD
-0.06787601302726003,0.4909966714226385,-4.429187069251003,1,0,21.910708452113195,1,0,FLOOD
-0.06478710337893095,0.5172034134353676,-3.850883471070395,1,0,12.093654286050235,1,0,FLOOD
0.05678324301667132,0.4747168892114837,-3.2459965757108193,1,0,8.32687975613201,1,0,FLOOD
-0.019332071368087747,0.42344922979447563,-3.9174379507726713,1,0,12.899353035115439,1,0,FLOOD
-0.05050483296408055,0.5612021538123626,-3.244738480447797,1,0,20.10628013121877,1,0,FLOOD
-0.06396123436035861,0.47741950581356185,-3.2981394910264954,1,0,14.559728939138784,1,0,FLOOD
-0.014527590879449376,0.535111036433177,-2.5372582611979517,1,0,22.02888476681584,1,0,FLOOD
-0.028858245941873705,0.33656187802149373,-3.8178324918945052,1,0,16.852633096697556,1,0,FLOOD
-0.08134709655449454,0.3715706714882419,-2.6879576830224265,1,0,21.795427725171997,1,0,FLOOD
-0.056154066865361306,0.4157829752153018,-4.089734374806707,1,0,19.31758662475135,1,0,FLOOD
0.04373294784545082,0.46883790812209436,-3.081416326158923,1,0,21.326618366611218,1,0,FLOOD
-0.054265826401630836,0.46206839329539245,-5.300809211045657,1,0,10.225184080714014,1,0,FLOOD
0.019317571105002165,0.6692464352700651,-4.502022609588468,1,0,5.134102883254125,1,0,FLOOD
-0.026890639461308465,0.5505756199940802,-3.3126236015242205,1,0,21.97319043678406,1,0,FLOOD
0.029863997170202113,0.5692845043884297,-1.9570847399872187,1,0,19.521792251950295,1,0,FLOOD
-0.0014559461983387695,0.42571666796636287,-4.96874661673275,1,0,8.579514035653423,1,0,FLOOD
-0.029085133172047726,0.4359101254090152,-3.825459282703268,1,0,13.893224961929514,1,0,FLOOD
-0.05287873060162061,0.4893684445877377,-3.1891737977907244,1,0,15.053219333021941,1,0,FLOOD
-0.10782016491454044,0.42499537787455993,-3.5064917702340144,1,0,9.336278197890632,1,0,FLOOD
0.017728092839611874,0.33448862161041576,-1.8607791318859055,1,0,8.993184424698768,1,0,FLOOD
0.05782352874870768,0.48436374842509383,-2.9127714130829787,1,0,10.956523612977282,1,0,FLOOD
0.013930350084437961,0.4861530203187157,-3.851814107267571,1,0,13.958134696087622,1,0,FLOOD
0.03400378930065034,0.4221533260627038,-3.5827041779508346,1,0,13.916302322657431,1,0,FLOOD
-0.04800487529923369,0.5193135874905394,-2.183854841251092,1,0,16.661509800884733,1,0,FLOOD
0.06769042263669912,0.5512330034784068,-4.154160732487477,1,0,5.896293417223321,1,0,FLOOD
-0.04515100391757062,0.6287956953271548,-3.432921631331695,1,0,20.98106821668572,1,0,FLOOD
-0.007566834594382742,0.3950489529142742,-2.499599149516198,1,0,20.102559240442027,1,0,FLOOD
-0.10255561206612267,0.4649861495864607,-2.4421031445733274,1,0,12.312806549960067,1,0,FLOOD
0.07060990812094343,0.27481855941025296,-4.089736465474991,1,0,23.427153028052395,1,0,FLOOD
-0.07860180000969055,0.2903925550373886,-4.778485027188182,1,0,9.170542920514722,1,0,FLOOD
0.024622117933008135,0.23995623573202526,-2.7513803605658484,1,0,16.0938815124459,1,0,FLOOD
-0.02636040297342949,0.44022781611261846,-2.3488141470004886,1,0,18.5975619671468,1,0,FLOOD
0.08063272011215476,0.5457858256307888,-4.036064605145233,1,0,6.2524635275399545,1,0,FLOOD
0.08643174546861054,0.4031919400098432,-3.6943049024186108,1,0,16.405139173016753,1,0,FLOOD
0.06698318754397341,0.24776380081442814,-4.529040579970838,1,0,14.94079987607469,1,0,FLOOD
0.019993504913179708,0.4101964198108129,-4.704925574938672,1,0,16.77023955344246,1,0,FLOOD
0.06641160924141817,0.57768349551424,-4.381010902949271,1,0,14.836930908571558,1,0,FLOOD
-0.04030475266249597,0.3194649091689785,-4.869533571773751,1,0,22.89182580842401,1,0,FLOOD
-0.010054261459037575,0.487873211631752,-3.4951624798563152,1,0,13.504045328703464,1,0,FLOOD
0.035294955957994686,0.3226317873582185,-3.0399173145580547,1,0,10.820710566550433,1,0,FLOOD
0.079313797390328,0.28112997025249026,-2.4431865484256865,1,0,5.577681112208562,1,0,FLOOD
0.098204208162401,0.5165085987516557,-2.919295917721106,1,0,20.495953427374115,1,0,FLOOD
-0.08730446117811336,0.21940015267982904,-3.5227633951146418,1,0,15.343066831457156,1,0,FLOOD
-0.005718025959173912,0.2841367421869288,-2.722282644311316,1,0,6.054165520658845,1,0,FLOOD
0.0134641967411881,0.44477024496607137,-3.0523798744822463,1,0,26.2604541416935,1,0,FLOOD
0.004466741943752594,0.32158809689289763,-4.8776173764946185,1,0,16.858784787712622,1,0,FLOOD
0.043749813328256275,0.29707364901942884,-3.1536639885000466,1,0,11.002147586147482,1,0,FLOOD
0.05637977070552946,0.432085051557574,-2.6360800556817754,1,0,6.7690283395727,1,0,FLOOD
-0.01657775418052428,0.3154639979456562,-1.7881357013318802,1,0,15.969102168672714,1,0,FLOOD
-0.0627136950228136,0.38540429340598037,-3.4298678409780963,1,0,15.580936938510868,1,0,FLOOD
-0.053099387445192325,0.3146997272521056,-2.844744824723293,1,0,9.468214555265462,1,0,FLOOD
-0.002843250810652685,0.43781191179374146,-4.7460323041692885,1,0,16.071382532112928,1,0,FLOOD
0.09079152978046841,0.3917819642301215,-4.82347787258632,1,0,20.60889023331949,1,0,FLOOD
-0.03863815690881737,0.40779932643715455,-3.1438782907682814,1,0,19.694227624902794,1,0,FLOOD
0.004876428570710831,0.534987338603724,-3.64278531636482,1,0,20.751503096356476,1,0,FLOOD
0.01101036364157334,0.580974676109674,-4.60436179920093,1,0,12.091535120311935,1,0,FLOOD
-0.00971668978925386,0.4928985590769173,-3.8470211522492277,1,0,19.052656128987888,1,0,FLOOD
-0.029409404890053267,0.5335666628554758,-4.367626268131355,1,0,12.184251605643135,1,0,FLOOD
0.07493216892895689,0.3738215028749234,-5.087827986917666,1,0,11.533794415678178,1,0,FLOOD
0.07478459831236461,0.38855039260129853,-3.6267164715463434,1,0,24.290644313807082,1,0,FLOOD
-0.03093591900916371,0.416120164450276,-4.763505276132044,1,0,23.632152077492464,1,0,FLOOD
0.0023077617995546315,0.46254346583930844,-3.3174564012313237,1,0,7.314808241636457,1,0,FLOOD
0.06753178578341282,0.33697760130267124,-2.966640317607185,1,0,20.56259448231141,1,0,FLOOD
0.05527373188326868,0.3932311488598308,-4.404791778286621,1,0,10.01067310330458,1,0,FLOOD
0.10525671363626427,0.46720704649079087,-3.84013254537142,1,0,12.862733060326406,1,0,FLOOD
0.06549382208542755,0.48820273573252027,-3.9988420087507768,1,0,9.579026231178231,1,0,FLOOD
0.07264300365440063,0.26135250440362856,-4.181225926834908,1,0,5.816989342306608,1,0,FLOOD
-0.004652184749204349,0.5245356708401433,-4.3972828360770295,1,0,5.993511320413608,1,0,FLOOD
0.09321396779270395,0.3961449862950175,-3.508576784097343,1,0,17.265926363162716,1,0,FLOOD
-0.034099445147306576,0.5189377927589562,-3.6675432246390804,1,0,22.49316425123134,1,0,FLOOD
0.07402571546498013,0.476570888321737,-4.134715688494376,1,0,25.176092893114475,1,0,FLOOD
-0.014011902612960113,0.5261484339073462,-4.689054579333591,1,0,15.239964931586007,1,0,FLOOD
0.08270537910467343,0.4086222141594936,-2.5206086710548012,1,0,20.710616206978376,1,0,FLOOD
-0.024913433586223437,0.37067054048059755,-4.930080445976349,1,0,22.57140555010385,1,0,FLOOD
0.040147996287613195,0.36971370990877733,-3.210517493396331,1,0,8.388932741009937,1,0,FLOOD
0.09302098745080896,0.612314805279776,-2.343142998912042,1,0,10.229698172096093,1,0,FLOOD
-0.0899741839953271,0.5148823110321897,-3.594511778708039,1,0,5.550103566597694,1,0,FLOOD
